"Наименование","ДатаПоставки","Цена","ОбъемЗаказа"
"Зуб 1085.52.05-1","2021-10-09 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2020-02-20 00:00:00","9388,535032","40"
"Зуб 1085.52.05-1","2019-11-02 00:00:00","8471,33758","5"
"Зуб 1085.52.05-1","2019-05-05 00:00:00","8089,171975","15"
"Зуб 1085.52.05-1","2019-05-05 00:00:00","8089,171975","5"
"Зуб 1085.52.05-1","2019-11-02 00:00:00","8471,33758","5"
"Зуб 1085.52.05-1","2019-11-02 00:00:00","8089,171975","5"
"Зуб 1085.52.05-1","2020-07-10 00:00:00","9388,535032","8"
"Зуб 1085.52.05-1","2019-10-25 00:00:00","8471,33758","5"
"Зуб 1085.52.05-1","2019-10-25 00:00:00","8471,33758","5"
"Зуб 1085.52.05-1","2019-07-19 00:00:00","8471,33758","10"
"Зуб 1085.52.05-1","2020-03-02 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2019-10-02 00:00:00","8471,33758","5"
"Зуб 1085.52.05-1","2020-10-02 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2020-08-07 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2020-10-05 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2019-07-20 00:00:00","8471,33758","5"
"Зуб 1085.52.05-1","2019-09-20 00:00:00","8471,33758","5"
"Зуб 1085.52.05-1","2019-09-30 00:00:00","8471,33758","5"
"Зуб 1085.52.05-1","2020-11-10 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2019-07-15 00:00:00","8471,33758","5"
"Зуб 1085.52.05-1","2021-05-20 00:00:00","9388,535032","8"
"Зуб 1085.52.05-1","2019-10-10 00:00:00","9388,535032","5"
"Зуб 1085.52.05-1","2019-11-02 00:00:00","9388,535032","15"
"Зуб 1085.52.05-1","2021-07-20 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2020-06-10 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2019-07-05 00:00:00","8471,33758","30"
"Зуб 1085.52.05-1","2019-07-20 00:00:00","8471,33758","5"
"Зуб 1085.52.05-1","2020-12-10 00:00:00","9388,535032","8"
"Зуб 1085.52.05-1","2021-12-20 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2021-03-20 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2020-05-20 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2021-04-25 00:00:00","9388,535032","8"
"Зуб 1085.52.05-1","2020-04-02 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2020-05-20 00:00:00","9388,535032","15"
"Зуб 1085.52.05-1","20.10.2021","9388,535032","10"
"Зуб 1085.52.05-1","27.08.2021","9388,535032","8"
"Зуб 1085.52.05-1","27.08.2021","9388,535032","10"
"Зуб 1085.52.05-1","27.08.2021","9388,535032","8"
"Зуб 1085.52.05-1","15.06.2021","9388,535032","10"
"Зуб 1085.52.05-1","2020-05-20 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","30.04.2021","9388,535032","10"
"Зуб 1085.52.05-1","2020-01-10 00:00:00","9388,535032","5"
"Зуб 1085.52.05-1","2021-01-15 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","15.03.2021","9388,535032","8"
"Зуб 1085.52.05-1","15.03.2021","9388,535032","10"
"Зуб 1085.52.05-1","2021-06-15 00:00:00","9388,535032","8"
"Зуб 1085.52.05-1","2021-07-02 00:00:00","9388,535032","8"
"Зуб 1085.52.05-1","2021-06-20 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2019-10-05 00:00:00","9388,535032","5"
"Зуб 1085.52.05-1","2021-03-10 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2021-04-01 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2021-03-02 00:00:00","9388,535032","8"
"Зуб 1085.52.05-1","2019-07-05 00:00:00","8089,171975","5"
"Зуб 1085.52.05-1","04.02.2021","9388,535032","10"
"Зуб 1085.52.05-1","04.02.2021","9388,535032","10"
"Зуб 1085.52.05-1","04.02.2021","9388,535032","8"
"Зуб 1085.52.05-1","04.08.2020","9388,535032","10"
"Зуб 1085.52.05-1","2021-10-20 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","22.06.2020","9388,535032","8"
"Зуб 1085.52.05-1","2021-09-05 00:00:00","9388,535032","8"
"Зуб 1085.52.05-1","14.04.2020","9388,535032","10"
"Зуб 1085.52.05-1","17.05.2018","10253,70064","10"
"Зуб 1085.52.05-1","14.04.2020","9388,535032","10"
"Зуб 1085.52.05-1","13.03.2020","9388,535032","10"
"Зуб 1085.52.05-1","09.06.2018","6496,815287","10"
"Зуб 1085.52.05-1","12.02.2020","9388,535032","10"
"Зуб 1085.52.05-1","20.01.2020","9388,535032","5"
"Зуб 1085.52.05-1","29.11.2019","9388,535032","5"
"Зуб 1085.52.05-1","29.11.2019","9388,535032","15"
"Зуб 1085.52.05-1","12.11.2019","9388,535032","15"
"Зуб 1085.52.05-1","06.11.2019","9388,535032","15"
"Зуб 1085.52.05-1","28.08.2018","8089,171975","30"
"Зуб 1085.52.05-1","16.10.2019","9388,535032","5"
"Зуб 1085.52.05-1","02.11.2018","10253,70064","5"
"Зуб 1085.52.05-1","2021-04-20 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","24.08.2019","9388,535032","20"
"Зуб 1085.52.05-1","20.05.2019","8471,33758","15"
"Зуб 1085.52.05-1","2020-01-20 00:00:00","9388,535032","5"
"Зуб 1085.52.05-1","2021-02-20 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","2021-06-20 00:00:00","9388,535032","10"
"Зуб 1085.52.05-1","30.04.2019","10253,70064","5"
"Зуб 1085.52.05-1","11.03.2019","8471,33758","35"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2015-08-31 00:00:00","6496,815287","30"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2016-04-30 00:00:00","7225,11465","15"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2017-11-17 00:00:00","7961,783439","10"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2017-09-30 00:00:00","7197,452229","6"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2015-11-30 00:00:00","6496,815287","13"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2016-10-25 00:00:00","7225,11465","15"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2016-10-25 00:00:00","7225,11465","18"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2016-04-30 00:00:00","7225,11465","13"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2016-10-15 00:00:00","7225,11465","25"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2017-11-17 00:00:00","7961,783439","10"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2016-04-30 00:00:00","7225,11465","30"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2016-06-20 00:00:00","7225,11465","25"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2016-08-25 00:00:00","7225,11465","25"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2017-11-17 00:00:00","7961,783439","10"
"ЗУБ КОВША 1085.52.05-1СБ НАПЛАВКА","2017-06-10 00:00:00","7197,452229","10"
"Зуб ковша 11078.52.002-2СМ ","2019-10-30 00:00:00","40764,33121","6"
"Зуб ковша 11078.52.002-2СМ ","2019-10-05 00:00:00","40764,33121","20"
"Зуб ковша 11078.52.002-2СМ ","2019-06-14 00:00:00","40764,33121","50"
"Зуб ковша 11078.52.002-2СМ ","29.05.2019","40764,33121","25"
"Зуб ковша 11078.52.002-2СМ ","2019-04-02 00:00:00","40764,33121","40"
"Зуб ковша 11078.52.002-2СМ ","03.04.2019","40764,33121","40"
"Зуб ковша 11078.52.002-2СМ ","2018-12-29 00:00:00","40764,33121","60"
"Зуб ковша 11078.52.002-2СМ ","2019-08-04 00:00:00","40764,33121","25"
"Зуб ковша 11078.52.002-2СМ ","01.08.2019","40764,33121","21"
"Зуб ковша 11078.52.002-2СМ ","19.01.2019","40764,33121","14"
"Зуб ковша 11078.52.002-2СМ ","28.08.2019","40764,33121","4"
"Зуб ковша 11078.52.002-2СМ ","02.10.2019","40764,33121","20"
"Зуб ковша 11078.52.002-2СМ ","23.10.2019","40764,33121","6"
"ЗУБ КОВША 3711.01.00.001Г","2016-08-15 00:00:00","39745,22293","48"
"Зуб ковша 3711.33.00.006 ","07.03.2018","43595,5414","24"
"Зуб ковша 3711.33.00.006 ","03.05.2018","43595,5414","48"
"Зуб ковша 3711.33.00.006 ","22.03.2018","35668,78981","42"
"ЗУБ КОВША 3711.33.00.006 ","2018-04-30 00:00:00","43595,5414","66"
"ЗУБ КОВША 3711.33.00.006 ","2018-02-28 00:00:00","43595,5414","6"
"ЗУБ КОВША 3711.33.00.006 ","2017-09-15 00:00:00","43595,5414","90"
"ЗУБ КОВША 3711.33.00.006 ","2018-03-30 00:00:00","35668,78981","72"
"ИЗОЛЯТОР ТРАВЕРСЫ К 4ГПЭМ600","2016-10-25 00:00:00","4585,987261","1"
"ИЗОЛЯТОР ТРАВЕРСЫ К 4ГПЭМ600","2018-04-15 00:00:00","1197,452229","10"
"ИЗОЛЯТОР ТРАВЕРСЫ К ГЕНЕРАТОРУ 4ГПЭМ-170","2016-12-10 00:00:00","4585,987261","20"
"ИЗОЛЯТОР ТРАВЕРСЫ К ГЕНЕРАТОРУ 4ГПЭМ-170","2016-10-25 00:00:00","4585,987261","1"
"ИЗОЛЯТОР ТРАВЕРСЫ К ГЕНЕРАТОРУ 4ГПЭМ-170","2016-11-15 00:00:00","382,1656051","50"
"ИЗОЛЯТОР ТРАВЕРСЫ К ГЕНЕРАТОРУ 4ГПЭМ-170","2017-05-25 00:00:00","1146,496815","20"
"К-т ","2020-08-20 00:00:00","185859,8726","1"
"К-т крепежный Atlas 3363094576","2018-03-01 00:00:00","13458,5414","2"
"К-т крепежный Atlas 3363094576","02.03.2018","14310,21338","2"
"К-т переходной Atlas 9779129249","2018-03-01 00:00:00","6948,012739","2"
"К-т переходной Atlas 9779129249","02.03.2018","7387,691083","2"
"КАНАТ U-SZ 60.3 EN12385-4 00.1701.33","2017-09-05 00:00:00","217681,5287","2"
"КАНАТ U-SZ 60.3 EN12385-4 00.1701.33","2017-10-30 00:00:00","217681,5287","2"
"КАНАТ U-SZ 60.3 EN12385-4 00.1701.33","2017-05-25 00:00:00","127931,8471","2"
"КАТОК ПОДДЕРЖ 3548.05.02.300","2017-07-05 00:00:00","95312,10191","6"
"КАТОК ПОДДЕРЖ 3548.05.02.300","2017-05-01 00:00:00","95312,10191","6"
"КЛИН 1080.27.03","2015-08-31 00:00:00","4777,070064","6"
"Клин 3537.25.00.024 ","22.04.2019","6328,66242","4"
"Клин 3537.25.00.024 ","12.03.2019","6328,66242","2"
"Клин 3537.25.00.024 ","2019-05-26 00:00:00","6328,66242","6"
"Ключ Atlas 3360478949","2018-04-26 00:00:00","1187,707006","2"
"Ковш  1085.02.00СБ","2017-12-29 00:00:00","843312,1019","1"
"Ковш  1085.52.00-2СБ","2018-08-30 00:00:00","910828,0255","1"
"Ковш 1085.52.00-2СБ","2019-12-02 00:00:00","1051171,975","1"
"Ковш 1085.52.00-2СБ","14.12.2020","1051171,975","1"
"Ковш 1085.52.00-2СБ","19.11.2019","1051171,975","1"
"Ковш 1085.52.00-2СБ","29.12.2018","910828,0255","1"
"Ковш 1085.52.00-2СБ","2020-10-02 00:00:00","1051171,975","1"
"Ковш 1085.52.00-2СБ","2019-01-10 00:00:00","910828,0255","1"
"Ковш 1085.52.00-2СБ","2020-12-15 00:00:00","1051171,975","1"
"Ковш 1085.52.00-2СБ","2019-11-30 00:00:00","1051171,975","1"
"Ковш 11078.52.000-9 ","2019-08-15 00:00:00","10694267,52","1"
"КОВШ 20м3 3711.01.00.000","2017-04-20 00:00:00","8694744,586","1"
"Ковш 3536.01.00.000 ","17.08.2018","163284,9395","2"
"Ковш 3536.01.00.000 ","24.12.2018","240987,2675","2"
"Ковш 3536.01.00.000 ","22.02.2018","138377,0669","2"
"Ковш 3536.01.00.000 ","25.02.2019","194732,4873","2"
"Ковш 3536.01.00.000 ","22.02.2018","210512,0955","2"
"Ковш 3536.01.00.000 ","12.09.2018","163284,9395","2"
"Ковш 3536.01.00.000 ","14.12.2018","276600,051","2"
"Ковш 3536.01.00.000 ","10.01.2018","163284,9395","2"
"Ковш EP15165X","2021-03-10 00:00:00","21674413,76","1"
"Ковш EP15165X","2020-05-28 00:00:00","21674413,76","1"
"Ковш EP15165X","2020-10-09 00:00:00","21674413,76","1"
"Ковш Esco EP15165X","2018-11-26 00:00:00","25115632,5","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","2021-05-01 00:00:00","3248407,643","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","2020-03-02 00:00:00","3007259,236","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","13.01.2021","2910127,389","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","16.10.2020","2910127,389","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","2021-01-20 00:00:00","2910127,389","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","2020-10-15 00:00:00","2910127,389","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","2021-06-20 00:00:00","3248407,643","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","2020-12-05 00:00:00","2910127,389","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","04.05.2021","3248407,643","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","2020-05-13 00:00:00","3007259,236","1"
"Ковш экскаваторный 38.3537.31.00.000 СБ","14.12.2020","2910127,389","1"
"Колесо  1080.33.09СБ","2018-10-10 00:00:00","62803,6242","2"
"Колесо  1080.33.09СБ","2018-09-20 00:00:00","62803,6242","4"
"Колесо  1080.33.58","2018-07-15 00:00:00","47770,70064","2"
"Колесо  1080.33.58","2017-12-29 00:00:00","34713,3758","2"
"Колесо  1080.33.58","2018-10-05 00:00:00","53949,04459","1"
"Колесо  1080.33.58","2018-06-22 00:00:00","47770,70064","2"
"Колесо  11075.28.142СБ","2018-12-10 00:00:00","1292617,834","2"
"Колесо  11075.28.142СБ","2018-09-30 00:00:00","1292617,834","2"
"Колесо  11075.28.45-3СБ","2018-12-27 00:00:00","3897731,21","1"
"Колесо  11075.28.45-3СБ","2019-02-28 00:00:00","3897731,21","1"
"Колесо  11075.28.45-3СБ","2018-12-05 00:00:00","732484,0764","2"
"Колесо  11075.28.45-3СБ","2018-06-30 00:00:00","3897731,21","1"
"Колесо  3519.05.02.003","2017-11-24 00:00:00","421643,6943","1"
"Колесо  3519.05.02.003","2018-07-05 00:00:00","153184,7134","4"
"Колесо  3519.05.02.003","2019-01-21 00:00:00","540169,4268","10"
"Колесо  3519.05.02.061","2018-03-15 00:00:00","156050,9554","1"
"Колесо  3519.05.02.061","2018-03-26 00:00:00","296815,2866","4"
"Колесо  3519.05.02.061","2018-10-05 00:00:00","169159,2357","6"
"Колесо  3519.05.02.061","2019-01-20 00:00:00","169159,2357","5"
"Колесо  3519.05.02.061","2018-03-26 00:00:00","296815,2866","1"
"Колесо  3519.05.02.061","2018-05-15 00:00:00","296815,2866","4"
"Колесо  3519.05.02.061","2018-05-15 00:00:00","296815,2866","1"
"Колесо  3519.05.02.100","2018-10-05 00:00:00","109554,1401","5"
"Колесо  3519.05.02.100","2018-07-31 00:00:00","109554,1401","2"
"Колесо  3519.05.02.100","2018-03-30 00:00:00","63057,32484","2"
"Колесо  3519.05.02.100","2018-12-25 00:00:00","108089,172","1"
"Колесо  3519.05.02.100","2019-06-10 00:00:00","343812,1019","8"
"Колесо  3519.05.02.100","2019-06-19 00:00:00","167388,535","8"
"Колесо  3519.05.02.100","2018-05-15 00:00:00","92356,6879","6"
"Колесо  3519.05.02.100","2018-11-15 00:00:00","109554,1401","2"
"Колесо  3519.05.02.100","2018-03-10 00:00:00","63057,32484","2"
"Колесо  3519.05.02.100","2018-05-30 00:00:00","63057,32484","2"
"Колесо  3519.05.02.100","2018-11-10 00:00:00","338602,5478","3"
"Колесо  3519.05.02.100","2018-07-06 00:00:00","338602,5478","3"
"Колесо  3519.05.02.200","2018-07-06 00:00:00","417545,2229","2"
"Колесо  3519.05.02.200","2019-06-10 00:00:00","423969,4268","8"
"Колесо  3519.05.02.200","2019-06-19 00:00:00","186815,2866","8"
"Колесо  3519.05.02.200","2018-10-05 00:00:00","159235,6688","3"
"Колесо  3519.05.02.200","2018-10-04 00:00:00","159235,6688","3"
"Колесо  3519.05.02.300","2018-07-31 00:00:00","161783,4395","3"
"Колесо  3519.05.02.300","2019-01-21 00:00:00","437096,8153","6"
"Колесо  3519.05.02.300","2019-06-09 00:00:00","209363,0573","6"
"Колесо  3519.05.02.300","2018-05-10 00:00:00","88535,03185","3"
"Колесо  3519.05.02.300","2018-07-20 00:00:00","161783,4395","1"
"Колесо  3519.05.02.300","2018-10-25 00:00:00","430473,2484","4"
"Колесо  3536.05.12.061","2018-04-15 00:00:00","427620,3822","1"
"Колесо  3536.08.01.300","2018-04-25 00:00:00","203821,6561","2"
"Колесо  3536.08.01.300","2019-07-10 00:00:00","317663,0573","6"
"Колесо  3536.08.01.300","2019-05-20 00:00:00","222929,9363","6"
"Колесо  3536.08.01.300","2019-03-01 00:00:00","200636,9427","6"
"Колесо  3536.08.01.300","2018-04-15 00:00:00","203821,6561","1"
"Колесо  3536.10.01.250","2019-03-31 00:00:00","442675,1592","1"
"Колесо  3544.15.00.005","2019-03-01 00:00:00","164331,2102","2"
"Колесо  3544.15.00.005","2019-03-01 00:00:00","164331,2102","2"
"Колесо  3544.15.00.005","2018-04-30 00:00:00","200636,9427","2"
"Колесо  3544.15.00.005","2019-01-21 00:00:00","276560,5096","2"
"Колесо  3544.15.00.005","2019-06-10 00:00:00","276560,5096","2"
"Колесо  3544.15.00.005","2018-10-17 00:00:00","189601,9108","1"
"Колесо  3544.15.00.005","2018-05-15 00:00:00","182165,6051","1"
"Колесо  3548.05.02.100","2019-04-30 00:00:00","260146,4968","1"
"Колесо  3548.05.02.100","2018-05-15 00:00:00","131210,1911","4"
"Колесо  3548.05.02.100","2019-11-15 00:00:00","260146,4968","1"
"Колесо  3548.05.02.100","2018-07-30 00:00:00","152866,242","2"
"Колесо  3548.05.02.100","2018-10-20 00:00:00","260146,4968","2"
"Колесо  3572.05.10.302","2018-07-06 00:00:00","82494,90446","6"
"Колесо  3572.05.10.302","2019-01-21 00:00:00","90465,6051","9"
"Колесо  3572.05.10.302","2018-07-05 00:00:00","49681,52866","6"
"Колесо  3572.05.10.302","2019-03-01 00:00:00","57961,78344","9"
"Колесо  3572.05.10.302","2018-05-15 00:00:00","49681,52866","6"
"Колесо 1080.16.27-1","2019-01-21 00:00:00","48407,64331","1"
"Колесо 1080.16.27-1","29.12.2018","48407,64331","1"
"Колесо 1080.33.09СБ","2019-11-15 00:00:00","62121,01911","2"
"Колесо 1080.33.09СБ","2020-04-20 00:00:00","62121,01911","2"
"Колесо 1080.33.09СБ","2021-11-19 00:00:00","80585,98726","4"
"Колесо 1080.33.09СБ","2020-04-30 00:00:00","62121,01911","2"
"Колесо 1080.33.09СБ","12.11.2019","62121,01911","2"
"КОЛЕСО 1080.33.09СБ НАТЯЖН","2017-05-20 00:00:00","52993,63057","2"
"Колесо 1080.33.10","2020-08-15 00:00:00","51337,57962","4"
"Колесо 1080.33.10","2020-07-15 00:00:00","51337,57962","2"
"Колесо 1080.33.10","2019-10-15 00:00:00","51337,57962","4"
"Колесо 1080.33.58","2020-07-15 00:00:00","53949,04459","2"
"Колесо 1080.33.58","2018-06-26 00:00:00","47770,70064","2"
"Колесо 1080.33.58","2019-10-15 00:00:00","53949,04459","2"
"Колесо 1080.33.58","2020-07-05 00:00:00","53949,04459","2"
"Колесо 1080.33.58","2020-08-15 00:00:00","53949,04459","4"
"Колесо 1080.33.58","2020-07-05 00:00:00","53949,04459","2"
"Колесо 1080.33.58","2020-03-13 00:00:00","53949,04459","2"
"Колесо 1080.33.58","2019-10-16 00:00:00","53949,04459","2"
"Колесо 1080.33.58","2018-09-12 00:00:00","53949,04459","1"
"Колесо 1080.55.336","2019-12-15 00:00:00","46968,15287","2"
"Колесо 1080.55.336","29.11.2019","46968,15287","2"
"Колесо 11075.28.142СБ","15.09.2018","1292617,834","1"
"Колесо 11075.28.142СБ","12.03.2019","1292617,834","2"
"Колесо 11075.28.26СБ","28.02.2019","573248,4076","3"
"Колесо 11075.28.45-3СБ","07.04.2019","3897731,21","1"
"Колесо 3519.05.02.003","2021-09-20 00:00:00","167515,9236","2"
"Колесо 3519.05.02.003","2021-07-05 00:00:00","167515,9236","4"
"Колесо 3519.05.02.003","2019-08-23 00:00:00","540169,4268","3"
"Колесо 3519.05.02.003","2020-12-05 00:00:00","540169,4268","1"
"Колесо 3519.05.02.003","2022-01-31 00:00:00","279490,4459","1"
